,mval_ 0,mval_ 1,mval_ 2,mval_ 3,mval_ 4,mval_ 5,mval_ 6,mval_ 7,mval_ 8,mval_ 9,mval_10,mval_11,mval_12,mval_13,mval_14,mval_15,mval_16,mval_17,mval_18,mval_19,mval_20,mval_21,mval_22,mval_23,mval_24,mval_25,mval_26,mval_27,mval_28,mval_29,mval_30,mval_31,mval_32,mval_33,mval_34,mval_35,mval_36,mval_37,mval_38,mval_39,mval_40,mval_41,mval_42,mval_43,mval_44,mval_45,mval_46
5111,926.650099992,970.462093878,1168.31724249,925.302971111,941.204239667,925.141139415,4711.97233955,1063.18527922,951.950540339,-161538.00182,-78567.2622743,-104872.567423,47335.8174485,925.638351942,937.353861687,961.460723197,909.801073517,883.619507462,903.155050349,952.11832326,940.322600366,981.919063423,960.887740972,941.115408581,-23160.0395778,55748.4812922,-232998.570212,-709245.552569,242429.043934,962.293970923,947.732859335,962.807738378,968.689616912,951.339636658,16419.3191259,71626.401688,-40018.9414949,-9079.15146756,940.638874611,907.825957608,955.660500003,914.831725833,954.622226462,957.166905748,940.451985221,981.36964529,973.597918902
5112,940.865451907,965.845466194,1173.77290286,917.642358389,929.20553311,926.62442441,4644.7264053,1065.50609467,989.086161406,-37856.4757321,114446.589005,22315.9375091,132277.036554,953.153860351,943.71155351,925.033757219,906.958215015,909.002930247,920.652488751,938.610229893,957.12801452,982.199944192,973.527641783,958.323477093,497155.024324,-134029.372885,-97476.1780913,194125.097496,-85714.5968466,970.186175764,960.584959622,958.380130377,968.208573932,963.933681847,13976.9422463,1230455.72968,1168.45576807,-132954.763003,949.743874658,931.053176815,946.006757737,913.232126355,952.128552893,950.14166644,924.922151141,970.452507942,982.715300277
5113,943.605019757,969.005991244,1143.31445538,928.874683042,951.780739037,914.834839714,4753.26047947,1067.42537935,982.121253708,-371725.478208,-311204.435573,-1006842.15007,65544.2399671,967.531971469,970.639126399,926.722608635,909.8657948,918.956384962,922.244886285,923.316126883,970.745927148,983.694212501,964.097215219,961.877140633,82636.5534827,-74006.2918676,237571.489112,-23700.132542,-50871.1198531,958.246038013,947.499133336,951.309240606,943.730554075,955.773170912,14416.787463,46882.3629089,12951.2190131,266930.940878,957.405049923,905.954178043,910.696606825,934.208896602,954.815919355,965.418504798,937.596508195,941.616839222,941.694471915
5114,951.938995465,964.845201186,1116.96874172,974.698824814,932.369149107,917.571886668,4800.8777041,1067.96990432,932.411824052,-15763.2266916,127522.142117,436398.863603,-22504.4764475,947.254771936,979.501986197,946.740160454,924.026594649,895.1038164,893.362518053,888.147755484,941.741681487,983.634687141,940.735661905,958.394328765,-111611.669055,-103916.414826,-60143.7576513,25119.1672373,354041.186917,953.644382233,961.790471199,960.509659546,940.724994552,936.49395128,63627.9282308,-42728.7210568,-80564.4429942,-152251.498794,957.396722761,873.8710075,899.778724607,961.177249539,964.830307733,976.17834372,951.978588857,962.980390908,934.787674312
5115,953.43450175,968.389207234,1152.4526439,989.769465478,923.236517252,889.450356324,4978.00093927,1088.99633495,930.593707019,-83494.3433361,-222424.012861,-31414.101283,-12554.3312922,966.693242379,929.927762325,959.403791741,926.101461205,902.340925491,891.22420767,870.185124906,953.875976035,1009.25567001,988.725520836,979.741504472,24228.1020933,-85968.4929246,-81077.3361295,-15448.2550476,89238.4699317,955.410598381,966.01043225,983.198799689,939.933870208,940.209924057,-301197.067744,-21959.955907,-236126.914961,256128.946108,963.721386255,869.037209022,903.768734876,957.002216402,996.200330735,971.64833622,953.324583738,951.793924983,965.9034524
5116,942.074827419,960.145819028,1178.77715498,962.057462315,923.33234439,895.598806343,4884.13021836,1076.88738261,958.259899721,703760.853317,304332.034074,-20223.4640146,-44174.144533,982.097874068,927.82114901,955.492303372,925.068628586,911.620949466,915.486991897,893.765760242,978.196245259,1002.83336329,993.190584888,982.814771391,32318.4174366,20460.557111,-53746.8681366,-134536.632299,57171.6317259,938.759228148,951.086035484,988.149283149,961.817725567,942.048131713,189000.827692,532315.321374,-49667.7947846,36116.4452355,927.109898196,925.442199658,915.493206635,910.163663976,984.148804979,979.128576904,952.681826237,948.636726002,947.094848501
5117,953.220300799,935.352944522,1191.5223573,959.329928746,904.831211319,916.244601809,4712.22995297,1072.58562786,978.007199082,-201464.423013,393538.247827,40871.0460377,38006.6898259,1000.09998952,964.52060858,960.263108932,939.485722946,925.537106915,918.671564997,913.83602576,980.467842952,967.776089156,962.93894078,994.658619706,17237.2664684,-2045050.71952,33756.8985045,-460870.536472,390734.854809,913.093870754,952.723336298,957.618564351,956.618171048,924.023063243,-348499.507729,31251.1704513,-79319.1015226,-1275.05783885,891.416647213,944.387186857,928.306039003,917.632706568,968.462128014,979.095377026,942.572578386,943.243145216,931.571177135
5118,933.436447929,926.693095996,1175.35049684,920.834086125,948.4941291,899.402575916,4867.12699706,1062.29407274,967.010379362,927858.234,-182843.099858,62651.0257723,41216.0116409,986.93182879,961.031797888,948.809934406,953.656025684,931.71668422,927.54620645,911.655117787,933.960356235,931.335975356,976.463436521,997.154579051,16298.9787984,-96380.6059963,1811.34738062,-83063.396363,-25256.1649119,931.947866411,938.37039808,942.394435429,929.619270217,949.024619407,79415.8160581,18100.5725547,548969.659546,1018198.58741,906.943048935,909.005936719,906.596880817,950.686576258,1000.53468593,951.514117597,953.103227369,911.699664412,954.841969712
5119,935.766024496,942.987387232,1146.00959862,946.293914894,948.649789316,883.220005378,4918.44114864,1085.23678778,960.222516147,99660.66465,-120266.453629,275437.933286,-34887.4717221,940.500096486,940.000246019,937.753519407,915.087135297,908.347963223,902.763652742,916.145435536,937.870280614,937.130629286,979.922129182,1000.05474338,47638.8801844,32712.5184188,-20524.5994134,-154523.725854,-5352.5530515,953.301490403,962.25632346,938.202406476,944.088715242,960.658589816,133011.842767,36490.636733,-77657.2412164,58966.1686378,924.011871238,897.135599268,883.141912262,930.481789625,980.846824095,935.559223766,949.378772101,913.786524613,944.95987225
5120,930.15012007,939.770451016,1141.17032156,992.207209972,924.760948281,879.691684074,4804.60070954,1122.00763606,936.155737246,-73750.492592,14129.0584653,355862.661062,-43724.9157356,936.065680682,949.974699748,943.035572239,878.810196466,903.76799717,895.0445632,923.547059673,977.189354665,943.036315355,959.798737654,996.694530112,142322.1512,42339.9123698,28813.6878468,28292.2707454,8020.29575087,954.876331909,996.183309935,956.091773928,956.73408815,966.178039059,-84781.7158421,92949.3575642,-31668.9222285,-83979.368302,945.505655914,897.771113822,902.481543863,928.880591085,953.520404224,931.384677512,939.173359378,952.322440474,920.490170103
5121,923.309591595,941.374742254,1158.31209658,940.971964119,891.941195639,879.455970992,5187.95460434,1112.75995133,911.74733554,12223.109549,58930.8995784,153394.507433,120092.016303,967.331087835,968.82153115,966.814621707,888.227120379,924.439123813,912.925353862,930.350102774,982.246671692,950.969827576,955.046411115,960.742171515,-26109.9038749,94459.1795267,-48359.0548959,-6480.29187648,-2599.8604478,944.439186792,991.12219755,962.942954045,949.19020873,953.47169204,-22396.3455422,-71268.141976,9359.58393467,64975.9133249,927.769087242,910.436349857,946.986296883,923.487742848,965.187616421,966.71215214,921.960925691,984.592900083,928.951313475
5122,944.991000125,956.00995224,1204.00543477,943.973388235,908.901912293,892.514800528,5609.63557536,1125.41295154,945.758203777,-69057.9236538,27050.7675021,75646.7860232,14301.82383,972.543636941,949.343762829,968.680753835,905.990148107,910.280318495,950.29853173,924.633762663,963.45594297,933.606020881,1003.18072794,965.368428483,-97527.4010554,122905.265111,-7249.22112093,-37947.453693,-7219.54200765,912.884017776,978.899847513,956.285337587,961.78423494,950.300850039,-29317.637031,-81158.3995181,-189029.190809,-150903.108699,899.421168279,904.164876882,937.778880268,923.649582357,949.559851521,964.748760122,937.433844286,980.143265673,945.567237371
5123,954.925104486,965.396241888,1214.24670288,957.329916531,936.915220992,898.375435169,5690.18816994,1138.17485259,974.282104471,41283.1275427,32278.4057496,37743.3937689,10657.7254743,959.969732759,923.841163434,972.594976926,916.790752149,904.001720089,939.719239985,908.716395921,974.003615392,939.702319778,1001.7696178,972.540320126,22787.7245313,-43466.6215265,-137274.93534,1729.90660765,-1777.90348898,926.282394719,964.900365849,942.180427118,951.081135994,962.358017386,306640.995019,26528.0789567,338771.818245,693278.69169,939.591915525,920.882392848,910.218948586,933.480362712,956.053206756,945.724369824,934.30949778,957.560880199,941.039612777
5124,967.422549768,989.270203076,1214.25756537,936.595486084,937.050381466,906.745800365,5799.57610961,1133.1465454,964.963070319,43718.4252828,-46147.0235352,-184495.513515,16142.6509161,946.513859421,918.284310364,964.674478098,910.885442705,901.392373677,900.242235904,903.40844886,955.519665525,965.301618398,972.08604037,975.645602069,12363.5308527,-259124.414959,-476997.749906,-83594.2488359,-41551.6728963,980.411156917,981.030847793,936.434863228,946.30220121,934.047463011,134731.15499,104765.515691,-156025.511285,-531366.104611,933.916700894,893.022877109,925.601373749,932.408935723,968.477729461,960.481513416,942.374415491,945.250752941,916.762459011
5125,974.980810627,977.740043244,1196.89466216,970.09972717,957.602449184,901.895290196,5599.88739408,1123.86790237,933.625648629,-187442.041566,-140110.621271,-96518.31945,22254.2749827,949.164454509,932.558163008,943.196221034,905.326279459,867.301869334,908.603823543,886.986061537,914.825377144,956.906655174,958.140303785,952.255583441,11083.7431057,9290.48324917,273261.046689,-123464.965025,-159077.606317,996.674184292,999.650833004,977.84704128,945.583345948,932.275383109,43954.0215503,125566.410342,-786430.505827,-1123646.95182,911.630982848,889.67219499,925.071898009,919.178635989,977.769872773,938.493639502,973.976993631,978.266472258,909.664206008
5126,972.684625421,961.619148164,1155.34924278,970.541632189,936.677020845,905.176828143,5141.32096723,1103.7130894,943.139678603,-51849.5068694,76513.1594824,217254.265917,59524.9995934,962.336780355,947.656913432,950.650835703,912.352709732,871.237059528,908.781893009,887.969004076,927.307399807,951.100601959,940.368162969,946.202166097,162291.085454,-1381.92078114,87887.9253484,33954.7332952,37780.5334966,987.222173631,978.217590072,997.732054214,925.943112158,964.888120556,32980.8724344,20673.3004686,-49269.726681,130944.183738,942.989817225,919.61257828,902.841582424,920.465488813,970.947348295,924.621879603,967.577455673,972.30138927,951.174061908
5127,964.926592357,968.764685094,1149.64042366,932.636046694,918.376791801,938.114973862,4992.87708109,1091.05157924,948.710861397,119315.196332,46902.8521675,178050.590909,25430.6923772,968.737888225,925.059700758,973.152396926,911.493202779,918.3719826,890.494049477,904.557931298,931.253245267,954.946886182,955.231795851,973.988525618,-32318.7171797,11841.1957104,-340214.194996,-10133.4826099,819040.550025,989.069908122,936.289644227,999.250964533,903.817982799,955.037843939,13609.220695,481816.629245,60695.5024915,6499.33150288,915.358139773,898.011209536,894.542884224,927.136716734,944.420523003,931.585185599,972.38600434,927.209576978,971.530563603
5128,963.981928301,937.575662656,1155.99042905,927.163292325,904.018794683,895.776157854,4889.58565596,1080.75768397,932.199601911,40377453.2068,-18228.5794196,-79268.3326659,37925.246885,984.794055973,939.793134519,972.549332805,890.228819737,905.765204501,910.445905973,907.072768144,932.415610038,956.75877724,953.164642875,958.00439441,39308.1264274,30128.9187231,30995.8075216,49285.9334072,535285.256933,981.893659201,959.091846447,980.397920802,905.337436474,925.650083956,17362.1042389,-50257.0812356,-20817.7883578,106154.069662,885.824772696,899.714225363,925.43309765,923.108129972,932.857594238,951.078837547,961.529687807,927.304144537,945.599965635
5129,962.590734763,960.682543505,1153.43009742,968.783632763,911.730949541,885.892591404,4759.28793767,1059.49121174,939.450763125,560.131383615,97515.0748302,-32842.051258,50780.4332761,961.329392802,958.110659143,951.886561738,879.479251786,912.759086074,908.622897931,898.739120839,940.986182755,952.638215347,982.650271629,957.113057509,131906.900636,51072.7044434,4496.7872499,-221434.973457,-751575.748112,977.99247971,974.499276181,946.526725708,936.404985336,960.3384841,53088.6612564,37065.5779125,-10701.7815162,-63201.9368523,886.347651095,914.190681091,963.176847546,921.768086952,947.620076619,965.301452407,949.244987673,942.48024075,970.609066843
5130,976.446915848,980.455019502,1140.23224233,963.673192762,923.422130161,900.387612627,4912.19435005,1107.17516849,944.198535668,18959.0529251,-85241.4933648,-247793.65462,-68308.6425643,959.367937605,970.157649487,937.370383892,890.519876941,923.434476237,884.239670601,881.499849591,961.024692616,963.070159865,998.435316169,979.437191861,-17773.0786915,-130683.866597,-61996.2136676,247144.640599,135491.580914,949.798058098,968.263361632,948.42684407,917.803957646,952.624004458,15127.8184962,19037.958083,1753925.45264,3069228.33867,889.127753923,919.799581363,921.811060549,923.824584992,954.038118956,969.608469234,962.864791369,969.992811104,986.545344259
5131,980.162627571,941.608857025,1141.92342224,944.825093684,931.602202754,880.70089479,5040.49423618,1096.89388458,947.094551287,-75057.9562151,-2296381.97276,388168.424196,-13356.8862464,978.398063845,976.433807949,952.348936915,927.224334673,907.421384698,889.742108364,898.276036673,957.080347907,938.253349879,969.512958525,1003.17104364,-36160.0904123,153099.816572,-274863.413144,132187.791789,6003971.49644,938.702251784,984.310101328,952.637112721,913.244087915,946.618258065,15242.7334527,14865.6260955,16486.7463303,-93489.6344168,919.397916524,900.963414348,892.46931881,948.501627721,936.185837746,940.331446789,956.93278008,953.958493119,969.265096165
5132,964.863215659,964.894072647,1152.87973996,927.411309747,945.915983275,896.67341249,5109.38411329,1082.65424345,938.974199685,29105.7828303,-121840.807844,-43643933.0588,-17685.0090261,948.89051419,956.715624649,977.948319526,955.800250768,920.76078955,916.828624535,902.166972882,955.310845059,947.674865216,957.998268259,989.935218401,3989364.23476,-58580.2116938,30932.0211684,-232140.743685,-1141.13667404,957.122250439,964.424478494,943.576271889,938.146509459,973.224186946,23926.6444766,23430.0458175,-58926.3252413,-51919.7404132,917.281616961,879.29774497,911.269374337,954.565191838,948.18383573,919.941243273,932.100710498,956.636470339,967.361681227
5133,971.045743161,963.631410711,1134.26262923,921.774557732,936.962083182,903.613970492,5021.53980326,1089.99495227,926.072885669,8524.39520019,-161628.883955,279064.851693,63114.5595685,939.643871437,969.947076451,963.873838346,958.886117379,928.944082532,916.340195596,883.651396333,969.669387915,965.952591471,978.20150064,950.848046196,-109367.677262,525610.98121,110806.656953,310073.685925,41946.4132094,972.790951901,971.701573919,953.211391343,974.400107837,979.112453858,19379.4915252,27769.2326223,-54947.201169,-60601.4172431,903.673953434,918.779796098,934.430557822,944.902213719,936.076249315,916.483711366,937.350211164,999.032544652,972.211488679
5134,947.66939497,943.570453251,1112.96642158,941.875410044,917.78386794,890.126432921,4858.82240481,1055.96200818,928.203157492,25325.5161198,966363.738607,-5445542.76399,12619.8410489,953.591291076,961.714526204,976.585710283,939.313798261,909.923338915,902.461395115,878.557864895,971.495413271,954.944255075,967.126658132,942.372718011,-29608.1486858,315441.054226,-80386.3804719,11458.0492348,-711484.191292,952.443164217,984.201511536,970.505168454,983.615665838,986.985421443,30164.2357564,44583.9370981,319577.96561,8519635.80794,920.033376182,917.709648024,943.380846701,951.501164369,937.289074208,915.238407886,945.812661417,983.861969608,960.451183816
5135,927.994895617,938.245082968,1154.06685394,938.515868191,922.622970161,907.820775507,4882.01362616,1092.43311489,932.997752991,-17909.6637924,578918.462998,19658.5235614,435116.273991,964.076316409,935.621072183,994.615800142,936.801501216,893.591157917,926.795941657,889.551227677,955.632292812,973.19880762,953.099471582,946.312308676,108144.855344,-27671.1106011,-7971.50257552,66944.199736,52133.5999845,941.127272866,940.12511998,953.966179377,929.329812045,959.163186604,-279283.866878,28201.5065652,-55102.7648034,-14511.5950774,914.998675266,899.499684321,895.333996328,928.799516131,957.100752358,945.737210203,962.641894803,974.091821626,965.730404262
5136,933.681965491,954.81772994,1185.86644561,953.891146227,927.665283662,935.996199721,4975.55098302,1097.06076924,967.569131358,-50527.0002272,-27739.1192325,141650.18403,-93733.647998,959.871936029,932.805075035,995.653589203,948.991190316,903.511885633,931.641774126,889.04279022,945.450188477,957.088463385,977.539384469,947.861652404,-48593.3732574,-1694.59164481,-23625.0705143,-97658.5700773,77694.2188131,971.111983254,927.92516621,925.944732942,905.022223892,939.355913711,-765130.028236,17852.3910899,224785.962205,419569.761334,932.514778699,912.605659604,890.871819904,916.629889051,973.096962537,957.738105735,960.246644378,953.234955034,979.622285938
5137,932.87463156,957.919768988,1157.1500193,956.33988369,912.627780233,930.164720877,5108.81721837,1082.77957478,945.513251876,19749.9846928,310355.068448,-42892.6418352,30072.5610269,952.493681119,943.525176313,971.480559547,937.033962484,921.155080977,895.709939317,884.394776509,945.274108132,942.93508065,973.074450377,968.502087015,-22274.2666022,-40967.329682,-101438.008757,-207881.204561,-83177.2706233,970.57511721,966.294238511,937.462563289,938.900611671,952.185768645,29061.6143175,20818.0499511,73583.840714,48092.7686164,939.891110033,899.343695118,915.354329376,942.746123157,966.124379164,948.878757491,928.801835329,926.037843542,967.42529385
5138,959.886489251,955.963887335,1155.0073525,942.242113958,903.768786949,909.727169103,5175.12411679,1098.88768838,918.695147468,-869410.573031,-343262.831403,-2861889.82261,13356.2860571,964.392312818,935.160305834,953.596528529,930.60528167,907.732831637,877.717809055,910.39358086,929.295521871,950.413490244,953.19449046,970.838214294,23558.5931327,-68442.2815692,-139837.09121,-74371.2406583,-49710.4291729,985.087696453,980.920700329,959.341305051,955.064691124,952.49412603,55460.2750288,58241.6143684,-257328.143684,-504560.3166,910.471789918,874.045555021,887.838614803,921.258054743,952.6722035,969.274654415,930.69506636,948.907760434,972.518946898
5139,984.793986234,986.90107979,1149.10327866,925.95342329,913.470316783,897.529714211,4898.55669764,1073.79114117,932.237004834,-341234.418686,-41465.7493429,46606.716025,9853.28189021,990.520322428,939.17027016,968.830682473,920.91763505,902.004206108,903.375190811,923.339464621,949.076559828,939.729785719,961.14901858,956.194620859,65187.7385497,-278358.405685,-309458.97923,322551.966418,26966.5924036,966.156664006,958.729309027,938.90879109,942.696091652,937.656939368,177894.949817,50445.8279347,40653.1733449,-52675.0474737,917.13867642,900.075725584,895.479938039,890.294815211,956.133352159,968.315217093,944.010006416,948.305944066,980.850730116
5140,983.305138781,974.22237528,1152.65256106,943.056392998,917.46303868,903.801767606,4809.57974439,1077.46091261,897.494974353,196234.503502,298380.105759,-161113.926766,11377.5442545,993.065281879,921.014657309,943.448619745,907.091211748,935.538738909,879.640490604,928.221696042,960.288350891,942.635567187,969.656270924,964.449849748,-58432.6262153,-189246.182774,-211543.665942,56608.3132662,-147616.100507,946.983655765,955.97540743,958.696638959,954.807578522,933.575701087,69094.6562052,18662.9722736,84075.110057,-72251.7754577,925.012280804,942.734716625,917.94504215,918.762532611,955.669514685,938.300066902,945.392426636,923.235660576,952.410145046
5141,945.252120313,966.828348019,1168.13516232,943.260094012,920.526319628,906.953617348,4998.53569518,1092.04489262,876.899156729,-37278.8917395,-39766.0084638,135487.985752,18533.6327321,964.655552594,935.36030741,924.253580872,911.005942663,912.997287058,879.488257906,936.837131294,945.054271944,945.505355269,974.726020958,955.044602971,26181.5325894,-168612.865173,25269.4513875,-13568.7969297,50159.3144671,979.464986242,946.985284204,967.954880475,962.117156669,921.915242618,-33093.634289,119493.760033,281168.039809,-111169.95236,926.433208167,904.643315176,912.05797637,942.035796523,958.657432813,944.390315771,939.208694939,922.500615855,945.516194691
5142,950.626762808,966.800306043,1168.11759062,925.773620911,920.34571138,901.822976107,4933.19324931,1080.53905887,909.064134689,-56555.7679681,79304.976437,111974.736518,73970.0848476,960.150546341,1000.1854209,971.654067111,904.071754928,893.018038249,913.341107986,933.847907,949.178444926,967.052671722,942.934916301,942.074545562,82295.4779719,7778.91974565,-325963.578012,19764.1602265,-8522.64471462,952.893847758,931.57833831,937.75093168,952.238684721,922.474936445,-15180.7259894,2179447.7905,36573.8077217,69455.0767728,940.617765497,896.012286243,928.754478943,942.023744443,972.962493381,943.247219292,960.320197025,945.439024812,960.156712847
5143,978.193686939,966.660919124,1163.41501547,949.690039552,905.423167508,887.042315492,4871.62029354,1104.07526081,929.675709688,92557.6392795,30278.77839,3330.91083646,-40641.7062622,952.6757756,987.727973568,983.133305409,890.820766409,876.274355109,911.936919768,896.378835941,949.552889904,983.260237903,924.31815991,948.811457872,-47923.8562186,-10106.7048742,12257.3836956,-265202.76728,746166.596541,952.842590691,951.465345584,960.847162865,940.212106443,941.285699036,-24920.3129458,51613.9233811,73316.0580029,-130977.919458,936.844364488,919.897279262,943.230472205,933.643922908,967.455003866,955.74338328,985.930187947,975.934371268,969.271123189
5144,967.12668712,964.089545924,1147.82451977,984.974599109,904.390965216,880.597324265,4860.63832847,1099.55900636,918.894392297,62044.6749078,120427.373976,79175.2556637,-9032.16687179,945.312672035,961.105179877,925.650367345,904.991727553,890.44866113,905.942837341,870.263059292,941.552053038,975.892607891,962.349135069,962.724148337,59749.5833097,-53453.6853865,-83113.5816541,940.837941368,-30369.8017731,964.794711211,964.296132504,975.040641087,907.344871531,937.560823408,23173.4612519,40452.5963326,-66075.3280793,-100737.060889,927.048784631,891.589160833,932.306577421,926.265303056,958.898736071,960.937058703,967.765416847,993.531248812,975.11433895
5145,940.200331035,959.284094502,1134.00326037,969.544353665,930.060968186,911.234946016,4759.84547766,1090.65707884,926.970114821,-209610.166223,-573372.423226,-21874.3758148,-9726.39565661,960.828617827,947.156571386,905.186936215,920.039585682,915.77698327,940.323670773,901.395338286,908.086280841,964.630891304,957.446021085,968.159450452,38266.1625416,-16405.7872802,147548.303372,-114577.159091,26849.8385359,947.39960322,956.981374256,969.838906992,891.192185044,955.698941742,16413.6686058,-1985696.13457,-60871.8642565,-71702.7137573,939.037804722,893.344435845,922.833593048,922.308566235,957.242150123,961.443187426,947.497142262,977.080771379,963.946047823
5146,926.884307972,947.194998886,1111.69619778,931.955753025,948.729481095,927.56276333,4835.5679654,1082.1403525,948.388235006,-54954.5529162,-37135.5533554,471048.429441,-9583.27247752,972.380513261,941.095185663,911.544920348,944.770499344,900.19220444,938.749810352,920.718394994,920.585001883,943.895118211,960.704313677,959.897243248,-29399.0108831,-25999.2588152,37014.2192407,410544.782052,176708.885127,963.857308573,946.265743353,957.705102307,914.606503553,969.77934572,38811.3801011,-25841.6841732,548437.234719,-35776.2391963,947.643713216,911.530609051,947.222386237,916.835167243,943.633267294,977.0107016,929.337393443,966.635383765,974.776402966
5147,932.893740954,961.357499815,1128.7184494,924.186050388,960.910861467,901.415077466,4871.15907742,1053.83552779,951.640875251,55841.4685617,521596.294627,-40898.3082894,-21442.7281779,960.453185795,920.724452065,947.818418004,949.270261209,902.915093381,909.657632925,919.672580608,947.844193981,950.680346205,966.789475948,970.049130614,-50603.8229002,62122.2101955,4049544.00055,31866.0067947,58013.0702904,953.888268436,954.0806325,952.117798742,940.829041183,934.28980183,-95736.5798112,95820.2337698,132126.718843,74806.0423308,944.841145807,939.683608996,951.885547443,929.836892958,953.029973848,956.240789078,930.054999064,963.576261277,968.794777464
5148,929.980520896,969.740144817,1124.85668496,939.542101825,945.730743208,893.419138015,4963.55630188,1094.94189565,962.196666726,53579.9328387,-695829.581334,17828.1497895,96003.3381144,953.455743152,912.244669239,977.942594334,931.042058139,912.907898391,928.939684448,915.976713672,941.483648724,976.72850106,968.853562574,957.780819356,-83968.968481,16071.7377956,678862.206285,490827.350877,-118315.591726,948.496053663,961.666872914,962.294604656,953.582250007,928.85275066,-19394.1232264,46451.2526642,-2375688.58689,-23424.3457406,919.248370275,963.836750396,905.05672085,937.861644202,943.649559521,953.383032459,941.057465161,938.795195317,961.92738358
5149,954.402872238,971.83978505,1161.35762566,944.735042475,909.698066255,893.629998454,5427.55235421,1128.04279061,961.250233311,160465.875699,73680.5624036,-23380.3478745,-100271.475347,954.570271973,950.949646733,966.865487356,919.128775048,901.975048425,923.328878047,882.481370202,917.349806334,929.986006251,977.737651778,944.8048622,-15554.8533361,-57500.0389652,306238.898926,31360.2346602,176370.324996,947.098771567,952.25327296,952.734004771,957.99776073,963.302054346,-39286.7560611,-231509.027207,-23393.2572739,65218.2671041,921.990140982,919.875660598,906.578164873,934.082356064,937.023875676,976.351839646,968.27698324,944.838565374,952.550213517
5150,974.467044641,978.568854563,1192.87371659,933.068979909,904.188423981,896.895679993,5342.17149868,1088.00005009,926.696741384,884247.244501,-118564.23875,-219569.473891,-94456.0732008,965.149089172,956.854520381,946.9786973,891.418517802,889.640674129,915.823808201,887.201804774,893.482639282,919.683058387,947.102185489,934.882531659,-85127.3004256,1766909.02675,347742.824215,-84888.7748282,68225.7304469,955.331624605,954.509837367,957.995580102,946.863935645,960.642706229,249901.6659,126977.287456,59845.8477311,39728.2100913,933.01404356,892.127630139,932.697924353,922.902452404,980.813897387,966.792922577,967.673813707,953.559704895,943.721743276
5151,967.252802133,960.871692843,1139.10265291,948.586826596,908.122370922,896.896484095,5045.02113655,1109.41614501,947.794569697,110218.706979,313866.289754,-123555.23984,-162197.089804,968.884876372,942.91250285,973.419283829,913.241092668,888.919306727,894.606397371,921.577912527,925.815086507,954.120989563,963.900787799,960.824412638,-56513.5232361,2003303.66962,37197.7118166,-91105.9194173,224552.61194,955.443171904,972.390520767,956.139746802,960.345743336,941.391877684,-58015.9726658,-78501.4954714,290750.491668,727491.645885,906.03489519,908.366017905,902.821963236,914.643114585,987.786246924,946.006939816,952.87244711,949.174574634,944.126145643
5152,943.773697081,963.940003494,1138.20044645,940.861869143,914.390790376,902.806846495,5031.96780542,1129.72081761,970.792516166,463368.46909,28927.6675244,-156386.348861,-319370.251518,951.937537252,952.52361251,994.732027785,972.173099403,912.033045862,874.766050494,931.431924079,975.156119425,949.150463391,970.074006279,1003.49915592,-129267.658678,97586.3014217,-6839.04552494,170813.6556,-7689.85350094,942.314700199,976.329894633,956.125978938,946.23908961,933.073753393,-95228.0383772,70923.7138559,-23689.3556137,-242852.375928,896.135275054,942.249871515,898.751350385,901.60608574,939.605762218,943.629545602,956.788415136,953.63824774,935.796186877
5153,944.726792926,936.8023829,1141.86023471,937.57328014,952.672744243,913.450391518,4932.20866764,1091.03691689,937.178010925,57145.9678197,-148981.955411,-51065.7148927,-89308.5373888,946.620380429,955.263007766,968.849443874,941.754013497,914.779805473,887.124201055,916.973732839,961.289151996,971.373384257,937.562758619,990.016596523,-174304.837867,87715.4822993,-127893.421882,79705.9835456,-58170.9487719,953.727512267,976.592058551,943.392080848,901.841356025,927.35475769,86792.1441454,20965.9544509,-174496.257458,-197085.713194,896.96840255,903.830036752,893.973796217,907.387570039,940.615252189,947.100739697,922.515180701,918.651905899,943.679744185
5154,943.519067903,950.309719021,1157.15042302,949.034074172,912.904121257,906.43166974,4803.28734823,1070.4851836,939.317563481,-63937.305574,1742877.46341,23991080.3805,-17659.391803,957.317876467,948.062161737,965.847428223,921.997111561,882.405918515,882.686365335,890.121156433,930.279049709,962.928979722,944.87979626,952.485289939,-107442.120899,294187.463773,-4187.84708887,-82749.9535058,-128207.987848,952.822091103,971.151776105,940.745025209,902.308893856,958.915264688,-469159.279471,61176.5590293,-69740.2195187,3059905.26645,929.505843144,883.59416406,913.110869024,935.789156206,947.925698069,950.722202352,925.777940478,916.729255761,950.596971409
5155,948.301348568,950.264253662,1146.4410537,944.756715444,881.360836095,908.421856669,4785.16209683,1080.52694222,963.294043978,-412960.275592,-32853.7279936,-40685.8278042,-14334.9183128,955.531294796,958.521417608,960.91275731,919.323691927,898.515659963,898.389655539,894.460021963,941.296195035,921.668690785,955.482987437,926.348400177,424820.906709,159831.589002,106660.095007,7047.18885364,535808.836344,955.222733145,963.547990122,976.062870763,927.477700297,950.233331088,-41393.9783574,99436.4500101,13667.2624478,91290.5329689,925.101960814,891.789937135,952.882513957,938.431644602,919.838648865,942.765005948,928.780179889,941.866155409,968.797588824
